frame_idx,sim_time,x,y,z,vx,vy,vz,pitch,yaw,roll,ax,ay,az
50,21.725235477089882,227.97613525390625,-364.1343994140625,0.0013291167560964823,3.6155881881713867,-0.012756399810314178,0.0001900196075439453,0.072987399995327,-0.0883789137005806,0.0005979861598461866,5.664884567260742,-0.027557579800486565,-0.06041443347930908
51,21.768007576465607,228.13694763183594,-364.13494873046875,0.0013050842098891735,3.855391263961792,-0.013635080307722092,-0.00019648551824502647,0.07304204255342484,-0.099029541015625,0.0005652803229168057,5.5980916023254395,-0.02304314635694027,0.04441952332854271
52,21.827914875000715,228.37911987304688,-364.13568115234375,0.0013265227898955345,4.186644554138184,-0.015231262892484665,9.742259862832725e-05,0.07266637682914734,-0.1142272800207138,0.0005751623539254069,5.501485347747803,-0.02028810977935791,-0.04448641836643219
53,21.880314774811268,228.6072540283203,-364.1365051269531,0.0012948608491569757,4.4731268882751465,-0.0168569628149271,-0.0004454994050320238,0.0721336230635643,-0.1273803859949112,0.0005851935711689293,5.46323823928833,-0.032112304121255875,0.010353635996580124
54,21.919686775654554,228.7884521484375,-364.1371765136719,0.0013124465476721525,4.686861991882324,-0.01752576231956482,0.0013254021760076284,0.07168283313512802,-0.136749267578125,0.0005445557180792093,5.418724060058594,-0.025587163865566254,0.2060491442680359
55,21.98167747631669,229.09088134765625,-364.13818359375,0.0012818527175113559,5.020986080169678,-0.018496474251151085,-0.0005352878361009061,0.07098615169525146,-0.1499939113855362,0.0004285347240511328,5.3843865394592285,-0.0108938068151474,-0.012245272286236286
56,22.02105227485299,229.29359436035156,-364.1388854980469,0.001442871056497097,5.231921672821045,-0.019590193405747414,0.0028588867280632257,0.07053536176681519,-0.1577148288488388,0.0003972341073676944,5.35784387588501,-0.03089221380650997,-0.07104308158159256
57,22.073122777044773,229.5735626220703,-364.13983154296875,0.0015320205129683018,5.460513114929199,-0.020312199369072914,0.000801730144303292,0.06894392520189285,-0.1668701022863388,0.00032048026332631707,4.124675750732422,-0.016483986750245094,-0.03376854956150055
58,22.119966376572847,229.83238220214844,-364.1407775878906,0.00157928466796875,5.590895175933838,-0.020872849971055984,8.97407517186366e-06,0.06312460452318192,-0.1743163913488388,0.00028186815325170755,4.503791332244873,-0.021812230348587036,-0.010951133444905281
59,22.171924278140068,230.12559509277344,-364.1418762207031,0.0016118240309879184,5.715750217437744,-0.021331021562218666,-0.0003074550477322191,0.055679697543382645,-0.181427001953125,0.00021296583872754127,5.247744560241699,-0.029979152604937553,-0.002371563110500574
60,22.23159557580948,230.47572326660156,-364.1431884765625,0.0016041946364566684,5.96126127243042,-0.022456616163253784,-0.0003730201569851488,0.05328913405537605,-0.1886596530675888,0.00019586026610340923,3.269296169281006,-0.016382450237870216,-0.0005596556584350765
61,22.269547674804926,230.70704650878906,-364.14404296875,0.0015852736542001367,6.17559289932251,-0.02382614277303219,-0.0003310584870632738,0.05427950993180275,-0.1933288276195526,0.00023863493697717786,6.478880405426025,-0.04748662933707237,0.002268374664708972
62,22.325210478156805,231.06472778320312,-364.1455078125,0.001525344792753458,6.57051420211792,-0.02615850418806076,-0.0002766799880191684,0.06160830333828926,-0.2006225436925888,0.00034260627580806613,6.441410064697266,-0.0395154170691967,0.0009204570087604225
63,22.373388174921274,231.38890075683594,-364.1467590332031,0.0014947127783671021,6.855586528778076,-0.026759875938296318,-0.0002057838428299874,0.06488679349422455,-0.2057189643383026,0.0002457421796862036,6.539531707763672,-0.020609470084309578,0.0014758964534848928
64,22.419772274792194,231.7147979736328,-364.1480407714844,0.001468658447265625,7.111561298370361,-0.030177555978298187,-0.0001625442528165877,0.06791256368160248,-0.2125243991613388,0.0004996809875592589,5.303508281707764,-0.06872965395450592,0.0010864685755223036
65,22.470813177525997,232.08624267578125,-364.1495361328125,0.0014569854829460382,7.412128925323486,-0.033084530383348465,-0.00011701106996042654,0.06874585151672363,-0.2221069037914276,0.0007133148610591888,6.1719136238098145,-0.052044473588466644,0.0003623443190008402
66,22.523171976208687,232.4837188720703,-364.1512756347656,0.0014411925803869963,7.7214508056640625,-0.03580513969063759,-8.157730189850554e-05,0.07057633996009827,-0.23257441818714142,0.000821293331682682,5.884484767913818,-0.05230841785669327,0.000517707783728838
67,22.577100574970245,232.90968322753906,-364.1531677246094,0.0014321135822683573,8.029311180114746,-0.0378807969391346,-5.5475233239121735e-05,0.07152573764324188,-0.2426452785730362,0.0007916893227957189,5.550893306732178,-0.042068179696798325,0.00045180993038229644
68,22.622031677514315,233.2765350341797,-364.1548767089844,0.0014333724975585938,8.244644165039062,-0.03746655210852623,-4.0559767512604594e-05,0.07092467695474625,-0.2479553073644638,0.000488807971123606,4.788059711456299,0.004156140144914389,0.00047076272312551737
69,22.683207876980305,233.78944396972656,-364.1571350097656,0.001456031808629632,8.504352569580078,-0.03770703449845314,-2.6664733013603836e-05,0.06673094630241394,-0.251190185546875,0.0001794438430806622,5.597167491912842,0.001456746133044362,0.0001511499285697937
70,22.728344477713108,234.17710876464844,-364.1588439941406,0.0014783476945012808,8.631368637084961,-0.03763573616743088,-1.9216537111788057e-05,0.06276260316371918,-0.2512511909008026,0.0,2.7127797603607178,0.0004316598642617464,0.00018065905896946788
71,22.76661877706647,234.50973510742188,-364.1603088378906,0.0015069198561832309,8.715651512145996,-0.03809364140033722,-1.136302944360068e-05,0.057762905955314636,-0.2510376274585724,-6.103514533606358e-05,1.9588515758514404,-0.00997764803469181,0.0007022330537438393
72,22.826518077403307,235.0321807861328,-364.1626892089844,0.0015828704927116632,8.689165115356445,-0.03802511468529701,-8.754729606152978e-06,0.04470358416438103,-0.25091552734375,-6.103515261202119e-05,-1.075315237045288,0.004091610666364431,4.211585473967716e-05
73,22.877518877387047,235.47219848632812,-364.16461181640625,0.0016712951473891735,8.571910858154297,-0.038089580833911896,-4.816055025003152e-06,0.029574718326330185,-0.2510680854320526,6.513776497352186e-12,-2.9425764083862305,-0.03188775107264519,5.033256093156524e-05
74,22.924580577760935,235.870849609375,-364.16644287109375,0.0017631149385124445,8.395644187927246,-0.0385880209505558,-2.6798247745318804e-06,0.013878943398594856,-0.25372314453125,0.0002138598938472569,-3.722524881362915,-0.008976627141237259,6.52381349937059e-05
75,22.976141776889563,236.29856872558594,-364.1685485839844,0.0018469238420948386,8.22179126739502,-0.039076972752809525,-8.201598689083767e-07,-0.0003961509501095861,-0.2582396864891052,0.00037342068389989436,-3.574648857116699,-0.0059424214996397495,3.5215780371800065e-05
76,23.01715987548232,236.6317901611328,-364.17010498046875,0.0019024276407435536,8.0673189163208,-0.03847849741578102,-2.3603438421559986e-06,-0.009917434304952621,-0.2619323432445526,0.0003787023888435215,-3.368896007537842,0.01630883477628231,7.788676157360896e-05
77,23.067213878035545,237.0317840576172,-364.1719970703125,0.0019453811692073941,7.937303066253662,-0.03848761320114136,-2.57968895311933e-06,-0.017212076112627983,-0.265716552734375,0.0003481305029708892,-2.607283592224121,-0.018175818026065826,-0.00020756259618792683
78,23.11836387589574,237.4336700439453,-364.17388916015625,0.0019713209476321936,7.816764831542969,-0.03897693008184433,-3.166198666804121e-06,-0.021638037636876106,-0.2705383002758026,0.0004369696544017643,-0.5592259168624878,-0.02159508503973484,-0.00034219445660710335
79,23.179902374744415,237.91038513183594,-364.1761779785156,0.0019787978380918503,7.706135272979736,-0.036738164722919464,-4.95910626341356e-07,-0.02294943481683731,-0.2729186713695526,0.00011429238657001406,-1.6880797147750854,0.03144339472055435,1.8283757526660338e-05
80,23.216977275907993,238.1962890625,-364.177490234375,0.0019667053129523993,7.7132720947265625,-0.036353904753923416,-1.1444091114753974e-06,-0.02087305672466755,-0.2725829482078552,-3.051759267691523e-05,1.5309162139892578,-0.012966133654117584,-0.0001275177055504173
81,23.26894947513938,238.5994873046875,-364.179443359375,0.001926155062392354,7.77637243270874,-0.036838844418525696,-1.325607286162267e-06,-0.013981396332383156,-0.2722167670726776,-3.051758176297881e-05,1.0611965656280518,-0.008067195303738117,-1.3771254089078866e-05
82,23.319148875772953,238.99310302734375,-364.1812744140625,0.001879043527878821,7.902219295501709,-0.037487953901290894,-1.3113021850585938e-06,-0.005955924745649099,-0.2720946967601776,-3.0517578125e-05,3.2434377670288086,-0.01605318672955036,2.3759150280966423e-05
83,23.37127387523651,239.41061401367188,-364.1832275390625,0.0018133926205337048,8.081650733947754,-0.03836178034543991,-1.964569037227193e-06,0.00524558499455452,-0.2720641493797302,-3.0517578125e-05,3.4934637546539307,-0.016954045742750168,-4.644755790650379e-06
84,23.422605376690626,239.8303680419922,-364.1851501464844,0.0017608260968700051,8.249938011169434,-0.03986380621790886,-2.3031234377413057e-06,0.014206793159246445,-0.2724303901195526,1.5101689314178657e-05,3.627751111984253,-0.06203204020857811,1.931644874275662e-05
85,23.472530975937843,240.24612426757812,-364.1872253417969,0.0017274093115702271,8.35886287689209,-0.041777633130550385,-4.701614216173766e-06,0.019869018346071243,-0.2755127251148224,0.0002496065862942487,0.15370479226112366,-0.01764144003391266,-0.0006023206515237689
86,23.53067997470498,240.73532104492188,-364.1896057128906,0.001722373883239925,8.428509712219238,-0.040792908519506454,-1.325607286162267e-06,0.02075694315135479,-0.277191162109375,5.7998273405246437e-05,0.7999039888381958,0.015376182273030281,2.1596031729131937e-05
87,23.566673275083303,241.0384979248047,-364.1910400390625,0.00173606863245368,8.419197082519531,-0.040446601808071136,-1.7118453570219572e-06,0.018407359719276428,-0.276947021484375,-3.051758176297881e-05,-1.5404032468795776,0.003345874371007085,-9.412569488631561e-05
88,23.62487407773733,241.5266876220703,-364.19342041015625,0.0017766952514648438,8.351170539855957,-0.04024979844689369,-2.0217894416418858e-06,0.01148837711662054,-0.276641845703125,-6.103515261202119e-05,-1.4079773426055908,0.005010614171624184,1.2206435258121928e-06
89,23.674215875566006,241.93527221679688,-364.1951904296875,0.0018241500947624445,8.223079681396484,-0.030492590740323067,-1.926422100950731e-06,0.003401434049010277,-0.2663573920726776,-0.0011596678523346782,-2.733458995819092,0.1946805864572525,4.253184670233168e-05
90,23.72723227739334,242.36599731445312,-364.19671630859375,0.0018836212111636996,8.052404403686523,-0.025246070697903633,8.201598689083767e-07,-0.006748226471245289,-0.2434081882238388,-0.0020751948468387127,-3.3563802242279053,0.08086708933115005,3.468978684395552e-05
91,23.779902078211308,242.7864227294922,-364.1981201171875,0.0019246292067691684,7.929777145385742,-0.021904731169342995,3.2424927098873013e-07,-0.013762830756604671,-0.2196960598230362,-0.0022277827374637127,-2.373143196105957,0.018147753551602364,5.6815584684954956e-05
92,23.83334817737341,243.2060089111328,-364.19940185546875,0.0019527435069903731,7.793569564819336,-0.02018110454082489,4.2915343101412873e-07,-0.01852347142994404,-0.199798583984375,-0.001983642578125,-2.4963576793670654,0.03388860821723938,-4.19530006183777e-05
93,23.86770187690854,243.4726104736328,-364.20013427734375,0.001961936941370368,7.735119342803955,-0.0193003062158823,-2.727508444877458e-06,-0.020080754533410072,-0.188507080078125,-0.0018310548039153218,-2.1991724967956543,0.016468722373247147,-0.00011550355702638626
94,23.921876076608896,243.89126586914062,-364.2012023925781,0.0019521331414580345,7.729645729064941,-0.018850233405828476,1.4305113893442467e-07,-0.0184346791356802,-0.1734618842601776,-0.00152587890625,0.15062950551509857,-0.03429353982210159,-2.1067066882096697e-06
95,23.970943175256252,244.2704315185547,-364.2021789550781,0.0019289779011160135,7.75243616104126,-0.019310997799038887,-2.288818308215923e-07,-0.014459509402513504,-0.1646728515625,-0.001129150390625,2.7259318828582764,-6.325389404082671e-05,-0.00010352899698773399
96,24.02992717549205,244.73104858398438,-364.2033386230469,0.0018807220039889216,7.835267543792725,-0.019081654027104378,3.9100646631595737e-07,-0.006256452761590481,-0.1568603366613388,-0.0008850097074173391,1.0834450721740723,0.005459021311253309,3.180068597430363e-05
97,24.06635147705674,245.01869201660156,-364.20404052734375,0.001849861117079854,7.929134368896484,-0.018829934298992157,-1.535415663056483e-06,-0.0009767169831320643,-0.1525268405675888,-0.0008239745511673391,3.164365768432617,0.003068584715947509,1.714679274300579e-05
98,24.122011177241802,245.46400451660156,-364.2051086425781,0.0018070220248773694,8.016589164733887,-0.01852644607424736,1.0013579867518274e-06,0.0063110943883657455,-0.1467285007238388,-0.0007324218167923391,1.1795315742492676,0.006735921837389469,6.818467954872176e-05
99,24.167974576354027,245.8329315185547,-364.2060546875,0.0018020247807726264,8.018815040588379,-0.01843055710196495,-1.945495569088962e-06,0.007192188873887062,-0.142730712890625,-0.000640869140625,-0.9541746973991394,0.003340690163895488,-1.4711399671796244e-06
100,24.219936277717352,246.24627685546875,-364.2069396972656,0.0018318557413294911,7.892601013183594,-0.017738306894898415,1.678466787780053e-06,0.0020695473067462444,-0.138916015625,-0.00054931640625,-4.840060234069824,0.015496118925511837,0.0004633056523744017
101,24.280372876673937,246.71640014648438,-364.20806884765625,0.001895484863780439,7.687549114227295,-0.016689268872141838,-1.182556161438697e-06,-0.008763132616877556,-0.1345825046300888,-0.0005187987699173391,-3.403583288192749,0.01769246719777584,-5.554161180043593e-05
102,24.31829997524619,247.00418090820312,-364.2087707519531,0.0019376373384147882,7.525615692138672,-0.017159808427095413,-1.1682510603350238e-06,-0.015928000211715698,-0.13311767578125,-0.00036621096660383046,-5.9163737297058105,0.0012616178719326854,-8.582747977925465e-05
103,24.373984176665545,247.41668701171875,-364.209716796875,0.0019882202614098787,7.33369255065918,-0.015000748448073864,-2.2220610844669864e-06,-0.024540867656469345,-0.13043212890625,-0.00045776370097883046,-3.2832603454589844,0.052528996020555496,-3.345020377309993e-05
104,24.41916337609291,247.7449188232422,-364.21038818359375,0.0020048904698342085,7.237795829772949,-0.014243440702557564,1.521110448265972e-06,-0.027375396341085434,-0.126190185546875,-0.000579833984375,0.06253156065940857,-0.054938700050115585,0.0003881909360643476
105,24.47209807485342,248.12509155273438,-364.2112731933594,0.0020016860216856003,7.15837287902832,-0.015472830273211002,1.3208389191277092e-06,-0.026856303215026855,-0.1245117262005806,-0.00027465823222883046,1.0910552740097046,-0.022674325853586197,-6.076907811802812e-05
106,24.526050675660372,248.5137176513672,-364.21209716796875,0.0019597625359892845,7.221996307373047,-0.015641650184988976,1.4781951449549524e-06,-0.019711924716830254,-0.1242980808019638,-0.000152587890625,0.8495489358901978,-0.002321520820260048,-1.3955918802821543e-05
107,24.5708641782403,248.84100341796875,-364.21282958984375,0.0019052124116569757,7.3616862297058105,-0.01595477946102619,2.117157009706716e-06,-0.01040920801460743,-0.124267578125,-0.00012207029067212716,3.439091444015503,-0.007647412363439798,6.161833880469203e-05
108,24.620323475450277,249.20867919921875,-364.2135314941406,0.0018454360542818904,7.4848809242248535,-0.00819158274680376,1.9073486328125e-06,-0.00021856604143977165,-0.1217040941119194,-0.00054931640625,1.4568209648132324,1.1080666780471802,4.6168719563866034e-05
109,24.677177775651217,249.64259338378906,-364.2115783691406,0.001772232004441321,7.726942539215088,0.0792645737528801,-6.866454782539222e-07,0.012267018668353558,0.019854433834552765,-0.013214111328125,4.06353759765625,1.3817572593688965,-2.1449188352562487e-05
110,24.725240476429462,250.02037048339844,-364.2079162597656,0.001712532015517354,7.973520755767822,0.10961934924125671,-7.915496667010302e-07,0.022464491426944733,0.20184575021266937,-0.01794433407485485,6.42410945892334,0.6372330784797668,-7.477347389794886e-05
111,24.775949377566576,250.43313598632812,-364.2030029296875,0.0016453933203592896,8.244569778442383,0.12244012206792831,1.1253356433371664e-06,0.03386407718062401,0.3792620897293091,-0.01736450009047985,5.223453998565674,0.19377018511295319,0.00011125220044050366
112,24.81897097826004,250.79270935058594,-364.1981201171875,0.001611633226275444,8.420328140258789,0.13858631253242493,6.818771112193645e-07,0.039656076580286026,0.5135712027549744,-0.0164184607565403,4.444049835205078,0.49970752000808716,0.0002658490266185254
